Passenger_ID,Flight_ID,Airline,Origin,Destination,Flight_Status,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,MembershipTier,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Distance_km,FlightDurationMinutes,DepartureDate,IsHoliday,Departure_Hour,Departure_Weekday,Departure_Month,Price,BaggageAllowance
P8774,F503,Singapore Airlines,NRT,ICN,On-time,48,Female,High,Family,Economy,Silver,Desk,6.6,3.0,107,0,0,Aisle,1256,94,2024-05-24,0,15,4,5,319.32,60
P8775,F48,Singapore Airlines,SIN,BKK,On-time,70,Female,Low,Family,Economy,None,Online,6.3,10.0,3,0,0,Aisle,1416,106,2024-10-01,0,6,1,10,577.34,0
P8777,F132,Japan Airlines,NRT,ICN,On-time,26,Female,High,Business,Economy,None,Desk,5.8,3.0,20,0,0,Window,1256,94,2023-08-13,1,10,6,8,476.21,40
P8778,F1865,Korean Air,SIN,BKK,On-time,61,Female,Medium,Business,Premium Economy,Platinum,Airport Kiosk,5.2,11.0,35,0,0,Window,1416,106,2024-11-19,0,4,1,11,464.34,40
P8780,F1903,Malaysia Airlines,HKG,ICN,On-time,61,Male,Low,Emergency,First,None,Airport Kiosk,6.4,10.0,46,0,0,Aisle,2069,155,2025-01-22,1,13,2,1,649.78,0
P8781,F1757,Malaysia Airlines,NRT,HKG,On-time,33,Male,Medium,Business,Economy,Gold,Desk,5.8,3.0,9,0,0,Aisle,2962,222,2024-11-18,0,14,0,11,30.08,20
P8782,F1168,Qantas,NRT,BKK,Delayed,22,Female,Medium,Emergency,Economy,None,Airport Kiosk,8.9,5.0,60,0,0,Middle,4648,348,2024-12-23,1,14,0,12,712.04,40
P8783,F1556,Singapore Airlines,HKG,PVG,On-time,41,Male,High,Business,Economy,None,Online,6.3,8.0,23,0,0,Aisle,1255,94,2024-03-07,0,0,3,3,551.42,60
P8784,F1586,Korean Air,BKK,TPE,On-time,71,Female,High,Leisure,Business,None,Desk,9.2,7.0,19,0,0,Window,2489,186,2024-01-07,0,11,6,1,704.49,40
P8786,F380,Singapore Airlines,KUL,HKG,On-time,41,Female,Medium,Business,Economy,None,Online,7.6,1.0,87,0,0,Window,2543,190,2024-10-19,0,12,5,10,592.12,0
P8787,F1227,Malaysia Airlines,SYD,SIN,Delayed,29,Male,High,Leisure,Business,Silver,Airport Kiosk,9.1,12.0,102,0,0,Middle,6293,472,2024-01-10,0,14,2,1,576.93,40
P8788,F1470,Malaysia Airlines,NRT,BKK,Delayed,64,Female,Medium,Business,Business,Silver,Mobile App,8.7,15.0,93,0,0,Window,4648,348,2023-09-24,0,19,6,9,548.12,20
P8789,F1319,Japan Airlines,NRT,HKG,On-time,62,Female,Medium,Emergency,Economy,Silver,Desk,9.4,7.0,74,1,1,Aisle,2962,222,2024-06-07,1,15,4,6,598.28,40
P8790,F1604,Japan Airlines,SIN,BKK,On-time,70,Male,High,Leisure,Economy,Silver,Online,7.1,2.0,103,0,0,Window,1416,106,2023-09-29,0,6,4,9,828.64,0
P8791,F1010,Korean Air,ICN,BKK,On-time,53,Female,High,Family,Economy,None,Desk,6.6,33.0,16,0,0,Window,3668,274,2024-08-17,1,16,5,8,848.98,0
P8793,F1204,Qantas,ICN,KUL,Delayed,76,Female,Medium,Leisure,Premium Economy,Platinum,Desk,5.4,3.0,34,0,0,Middle,4612,345,2023-10-16,0,7,0,10,776.22,80
P8795,F981,Singapore Airlines,NRT,HKG,On-time,77,Male,High,Family,Economy,Platinum,Mobile App,6.0,7.0,1,0,0,Window,2962,222,2024-12-26,1,4,3,12,665.79,0
P8796,F458,Malaysia Airlines,KUL,HKG,Delayed,33,Male,Medium,Family,Business,None,Airport Kiosk,7.6,2.0,31,0,0,Middle,2543,190,2024-03-08,0,12,4,3,468.15,40
P8801,F920,Japan Airlines,HKG,PVG,On-time,70,Female,Medium,Leisure,Premium Economy,Gold,Desk,7.0,4.0,16,0,0,Aisle,1255,94,2023-11-21,0,19,1,11,539.61,20
P8802,F1350,Japan Airlines,BKK,KUL,Cancelled,67,Female,Medium,Business,Premium Economy,Silver,Online,7.0,15.0,112,0,0,Aisle,1220,91,2023-05-31,1,21,2,5,596.47,20
P8804,F1848,Malaysia Airlines,KUL,DEL,On-time,29,Male,Medium,Emergency,Premium Economy,None,Online,2.4,1.0,51,0,0,Window,3876,290,2023-05-10,0,2,2,5,428.92,20
P8805,F1058,Japan Airlines,BKK,HKG,On-time,32,Female,High,Emergency,Economy,Gold,Online,8.6,2.0,54,0,1,Aisle,1689,126,2024-01-19,0,19,4,1,516.51,20
P8806,F1919,Malaysia Airlines,ICN,TPE,On-time,27,Female,Medium,Business,Economy,None,Online,8.0,4.0,63,0,0,Middle,1463,109,2025-01-19,0,10,6,1,517.14,0
P8807,F710,Japan Airlines,ICN,TPE,On-time,41,Female,Low,Emergency,Economy,None,Airport Kiosk,7.4,13.0,55,0,0,Aisle,1463,109,2024-01-02,0,15,1,1,397.42,40
P8808,F311,Singapore Airlines,SIN,BKK,On-time,63,Male,Medium,Family,Economy,None,Mobile App,3.5,14.0,99,0,0,Middle,1416,106,2023-12-27,1,20,2,12,610.58,0
P8809,F1788,Korean Air,HKG,ICN,On-time,73,Female,High,Emergency,Business,Gold,Desk,9.8,1.0,117,0,0,Middle,2069,155,2023-05-31,1,21,2,5,434.4,0
P8810,F1233,Korean Air,SYD,SIN,On-time,70,Female,Medium,Emergency,Business,Silver,Mobile App,3.8,9.0,99,0,0,Aisle,6293,472,2024-08-15,1,1,3,8,483.71,20
P8811,F1329,Malaysia Airlines,BKK,KUL,On-time,70,Male,Medium,Leisure,Economy,None,Mobile App,7.4,14.0,30,0,0,Aisle,1220,91,2024-07-17,1,7,2,7,487.04,20
P8812,F1452,Japan Airlines,HKG,PVG,Delayed,56,Male,Medium,Leisure,First,Platinum,Airport Kiosk,6.2,0.0,39,0,0,Window,1255,94,2024-12-17,0,6,1,12,829.52,0
P8813,F474,Japan Airlines,TPE,BKK,On-time,49,Female,High,Family,First,Gold,Online,8.3,22.0,92,0,0,Middle,2489,186,2023-05-05,0,7,4,5,489.52,0
P8815,F1767,Japan Airlines,TPE,ICN,On-time,36,Male,Medium,Leisure,Economy,None,Airport Kiosk,5.6,4.0,117,0,0,Aisle,1463,109,2024-07-03,1,6,2,7,703.59,20
P8816,F700,Qantas,SIN,BKK,On-time,76,Male,High,Family,Economy,Silver,Desk,8.3,17.0,52,0,0,Window,1416,106,2024-03-16,0,15,5,3,610.89,20
P8817,F1602,Malaysia Airlines,ICN,BKK,On-time,27,Female,Low,Leisure,Premium Economy,Gold,Mobile App,4.7,17.0,115,0,1,Middle,3668,274,2024-05-19,0,3,6,5,466.62,20
P8818,F990,Malaysia Airlines,ICN,HKG,On-time,49,Female,Low,Leisure,Premium Economy,Gold,Airport Kiosk,8.0,11.0,88,0,0,Middle,2069,155,2025-02-01,1,10,5,2,368.08,0
P8819,F1073,Qantas,HKG,PVG,On-time,51,Male,Low,Leisure,Economy,Gold,Airport Kiosk,7.6,10.0,96,1,0,Window,1255,94,2023-11-22,0,17,2,11,648.04,40
P8820,F1576,Malaysia Airlines,SYD,SYD,On-time,46,Male,Low,Leisure,First,None,Online,7.0,19.0,70,0,1,Window,0,0,2024-05-22,1,18,2,5,572.22,0
P8822,F1083,Malaysia Airlines,KUL,BKK,On-time,40,Female,Low,Family,Economy,None,Airport Kiosk,4.8,2.0,22,0,0,Window,1220,91,2024-09-29,0,13,6,9,473.38,40
P8824,F113,Korean Air,NRT,ICN,On-time,35,Male,Low,Business,Economy,None,Online,8.4,5.0,45,0,0,Middle,1256,94,2023-11-17,0,0,4,11,523.68,20
P8825,F1651,Japan Airlines,TPE,ICN,On-time,57,Male,Medium,Emergency,Premium Economy,Silver,Airport Kiosk,5.3,1.0,28,0,0,Window,1463,109,2024-09-05,0,3,3,9,473.22,40
P8826,F583,Singapore Airlines,SIN,PVG,On-time,66,Male,Medium,Family,Economy,Silver,Airport Kiosk,7.5,1.0,89,0,0,Middle,3805,285,2024-05-27,0,5,0,5,817.08,0
P8827,F763,Malaysia Airlines,SIN,PVG,On-time,24,Male,Medium,Emergency,Premium Economy,None,Airport Kiosk,9.0,17.0,30,1,0,Middle,3805,285,2023-06-23,1,5,4,6,406.06,0
P8828,F397,Malaysia Airlines,SYD,SYD,On-time,28,Female,Medium,Business,Economy,None,Online,5.6,4.0,31,0,0,Window,0,0,2023-10-04,0,11,2,10,418.78,60
P8830,F275,Korean Air,SYD,SIN,On-time,23,Male,Medium,Family,Business,None,Desk,6.7,20.0,91,0,0,Window,6293,472,2023-05-09,0,3,1,5,455.04,0
P8831,F122,Japan Airlines,SYD,SIN,On-time,19,Male,Medium,Emergency,Economy,Platinum,Online,5.1,2.0,113,0,0,Middle,6293,472,2023-10-07,0,23,5,10,540.51,0
P8832,F532,Japan Airlines,NRT,ICN,On-time,33,Female,Low,Emergency,Economy,Gold,Online,7.4,24.0,84,0,0,Middle,1256,94,2024-03-30,0,22,5,3,705.84,20
P8833,F435,Malaysia Airlines,NRT,ICN,Delayed,63,Female,Medium,Emergency,Economy,Silver,Mobile App,4.8,1.0,12,0,1,Middle,1256,94,2024-05-23,0,13,3,5,593.16,20
P8834,F1678,Korean Air,KUL,HKG,On-time,31,Male,Medium,Family,Economy,Silver,Airport Kiosk,3.2,2.0,99,0,0,Middle,2543,190,2023-08-22,1,7,1,8,680.85,0
P8835,F1054,Malaysia Airlines,TPE,SIN,On-time,21,Female,Low,Emergency,Business,Gold,Airport Kiosk,8.6,52.0,117,0,0,Aisle,3222,241,2024-03-28,0,20,3,3,691.76,0
P8836,F300,Singapore Airlines,NRT,TPE,On-time,70,Male,High,Business,Economy,None,Online,8.0,12.0,111,0,1,Middle,2181,163,2023-07-14,1,14,4,7,378.98,20
P8837,F1158,Korean Air,KUL,HKG,On-time,21,Male,Medium,Family,Economy,None,Mobile App,4.4,2.0,33,0,0,Window,2543,190,2023-12-16,1,20,5,12,523.41,0
P8838,F1837,Malaysia Airlines,TPE,ICN,On-time,76,Female,Medium,Business,Premium Economy,Silver,Mobile App,7.0,8.0,93,0,0,Window,1463,109,2023-06-20,1,11,1,6,397.4,40
P8839,F1128,Qantas,TPE,BKK,On-time,27,Male,High,Family,Economy,None,Airport Kiosk,8.1,10.0,9,0,0,Window,2489,186,2024-07-22,1,3,0,7,547.08,20
P8840,F884,Singapore Airlines,NRT,ICN,Cancelled,21,Male,Low,Leisure,Economy,None,Online,5.7,8.0,62,0,0,Aisle,1256,94,2025-01-06,0,5,0,1,649.0,0
P8841,F249,Malaysia Airlines,BKK,TPE,On-time,58,Female,Medium,Leisure,Economy,Silver,Online,8.4,7.0,11,0,0,Aisle,2489,186,2024-03-31,0,20,6,3,566.28,0
P8842,F1066,Qantas,TPE,BKK,On-time,32,Female,Medium,Business,Economy,Gold,Online,6.3,17.0,108,0,0,Aisle,2489,186,2024-06-13,1,18,3,6,571.16,0
P8843,F1721,Japan Airlines,HKG,SIN,Delayed,24,Female,Low,Leisure,Premium Economy,Platinum,Mobile App,8.6,7.0,72,0,0,Window,2565,192,2023-05-25,0,22,3,5,433.14,20
P8844,F262,Qantas,ICN,TPE,Delayed,28,Male,Low,Business,Premium Economy,None,Mobile App,8.0,17.0,84,0,1,Window,1463,109,2025-02-01,1,9,5,2,806.78,0
P8845,F25,Korean Air,KUL,HKG,On-time,63,Male,Medium,Emergency,Economy,Gold,Mobile App,6.9,16.0,69,0,0,Middle,2543,190,2023-12-29,1,16,4,12,440.13,0
P8846,F711,Korean Air,ICN,HKG,On-time,49,Male,Low,Business,Economy,Silver,Airport Kiosk,5.9,15.0,112,0,0,Middle,2069,155,2025-03-30,0,6,6,3,464.62,20
P8847,F795,Malaysia Airlines,SIN,BKK,On-time,68,Male,Medium,Business,Economy,None,Airport Kiosk,9.5,13.0,116,0,0,Window,1416,106,2024-11-10,0,2,6,11,258.09,20
P8848,F118,Japan Airlines,SIN,BKK,On-time,22,Female,Medium,Emergency,Premium Economy,None,Desk,4.4,5.0,8,0,0,Middle,1416,106,2023-05-24,0,21,2,5,790.29,40
P8849,F73,Korean Air,NRT,ICN,On-time,43,Female,Low,Business,Economy,Gold,Online,8.4,2.0,4,0,1,Window,1256,94,2024-05-21,0,0,1,5,530.6,60
P8851,F615,Malaysia Airlines,TPE,ICN,On-time,79,Female,High,Family,Economy,Silver,Airport Kiosk,6.4,8.0,24,0,0,Aisle,1463,109,2023-10-02,0,21,0,10,632.82,20
P8852,F412,Singapore Airlines,KUL,HKG,On-time,21,Male,Medium,Emergency,Economy,None,Online,5.1,9.0,119,0,0,Aisle,2543,190,2024-08-07,1,9,2,8,530.54,40
P8853,F1479,Malaysia Airlines,SYD,SIN,On-time,21,Male,Medium,Business,Economy,None,Desk,8.1,5.0,108,0,0,Aisle,6293,472,2023-06-24,1,10,5,6,528.33,0
P8854,F1957,Korean Air,SIN,BKK,On-time,78,Male,High,Business,Business,None,Mobile App,9.2,12.0,71,0,0,Aisle,1416,106,2023-12-10,0,9,6,12,356.96,0
P8855,F1637,Malaysia Airlines,HKG,BKK,On-time,22,Female,Medium,Business,Economy,Platinum,Mobile App,6.3,23.0,50,0,0,Middle,1689,126,2023-04-30,0,11,6,4,857.66,20
P8856,F1084,Singapore Airlines,TPE,SIN,On-time,43,Female,High,Emergency,Economy,None,Online,5.1,12.0,82,0,0,Window,3222,241,2023-06-14,1,7,2,6,540.18,20
P8857,F957,Singapore Airlines,TPE,ICN,Delayed,79,Female,Medium,Family,Economy,Silver,Airport Kiosk,7.4,36.0,45,0,0,Aisle,1463,109,2023-10-18,0,12,2,10,365.68,20
P8858,F640,Qantas,NRT,HKG,On-time,75,Male,Medium,Emergency,First,None,Desk,7.4,3.0,108,0,0,Aisle,2962,222,2024-04-27,0,12,5,4,485.07,20
P8859,F539,Korean Air,BKK,KUL,On-time,56,Male,Low,Business,Business,None,Airport Kiosk,7.7,6.0,82,0,0,Window,1220,91,2025-01-13,0,1,0,1,673.54,20
P8860,F408,Malaysia Airlines,NRT,ICN,On-time,28,Male,Medium,Emergency,Economy,None,Desk,4.7,14.0,38,0,0,Window,1256,94,2024-01-27,1,2,5,1,470.43,0
P8861,F1265,Singapore Airlines,KUL,HKG,On-time,44,Female,Medium,Emergency,Business,None,Airport Kiosk,7.0,15.0,23,0,1,Middle,2543,190,2023-11-03,0,14,4,11,561.64,20
P8862,F1131,Singapore Airlines,HKG,SIN,On-time,69,Male,Low,Emergency,Premium Economy,Silver,Desk,7.8,1.0,82,0,0,Aisle,2565,192,2025-02-13,1,7,3,2,415.41,0
P8863,F1652,Malaysia Airlines,SYD,SYD,Cancelled,23,Male,Low,Leisure,Premium Economy,None,Online,5.7,11.0,115,0,1,Window,0,0,2024-06-20,1,0,3,6,444.96,0
P8864,F129,Malaysia Airlines,TPE,BKK,On-time,53,Male,Low,Leisure,Premium Economy,Silver,Desk,6.8,4.0,2,0,1,Window,2489,186,2024-06-28,1,11,4,6,786.4,0
P8865,F1255,Qantas,KUL,HKG,On-time,28,Male,High,Leisure,Economy,None,Airport Kiosk,7.9,11.0,119,0,0,Window,2543,190,2023-05-05,0,20,4,5,405.15,0
P8866,F1366,Singapore Airlines,SIN,PVG,On-time,77,Female,Low,Leisure,Business,None,Online,4.4,79.0,6,0,1,Window,3805,285,2025-04-01,0,0,1,4,368.74,0
P8867,F1803,Qantas,SIN,BKK,Delayed,60,Female,Low,Leisure,Premium Economy,None,Airport Kiosk,5.0,23.0,3,0,0,Window,1416,106,2024-11-03,0,12,6,11,496.98,20
P8868,F800,Korean Air,TPE,ICN,On-time,77,Male,Medium,Business,Premium Economy,Gold,Airport Kiosk,5.4,6.0,0,0,0,Window,1463,109,2024-04-30,0,2,1,4,852.88,0
P8870,F46,Japan Airlines,HKG,ICN,Delayed,64,Female,Low,Leisure,Economy,Silver,Airport Kiosk,7.2,2.0,57,0,0,Middle,2069,155,2025-03-13,0,4,3,3,412.36,40
P8871,F619,Korean Air,NRT,BKK,On-time,69,Male,Medium,Leisure,First,None,Desk,6.2,28.0,14,0,1,Middle,4648,348,2024-11-06,0,3,2,11,480.93,20
P8872,F1391,Korean Air,HKG,SIN,On-time,44,Male,Medium,Emergency,Economy,Gold,Airport Kiosk,7.1,29.0,40,0,0,Aisle,2565,192,2023-05-06,0,22,5,5,606.87,20
P8874,F1770,Korean Air,NRT,ICN,On-time,40,Female,Medium,Business,Economy,Platinum,Airport Kiosk,8.7,13.0,61,1,1,Aisle,1256,94,2023-07-02,1,17,6,7,582.3,20
P8875,F1962,Singapore Airlines,TPE,SIN,On-time,62,Female,Medium,Leisure,Business,Gold,Mobile App,7.4,9.0,36,0,0,Window,3222,241,2024-03-14,0,3,3,3,550.4,20
P8876,F1493,Korean Air,ICN,BKK,On-time,19,Female,Medium,Emergency,Premium Economy,None,Online,5.7,9.0,34,0,0,Middle,3668,274,2024-11-28,0,20,3,11,342.52,20
P8877,F366,Japan Airlines,HKG,PVG,On-time,24,Female,Low,Leisure,Economy,Platinum,Mobile App,6.6,6.0,77,0,0,Middle,1255,94,2023-04-25,0,14,1,4,605.21,20
P8878,F1780,Malaysia Airlines,BKK,TPE,On-time,65,Female,Low,Business,Economy,Platinum,Mobile App,8.2,8.0,46,0,0,Window,2489,186,2025-01-22,1,19,2,1,516.96,0
P8879,F1924,Qantas,HKG,BKK,On-time,35,Female,Low,Emergency,Economy,None,Airport Kiosk,8.3,19.0,57,0,0,Aisle,1689,126,2023-09-15,0,16,4,9,298.76,20
P8880,F874,Korean Air,TPE,BKK,On-time,27,Male,High,Leisure,Economy,None,Desk,10.0,15.0,92,0,0,Aisle,2489,186,2024-12-08,0,13,6,12,473.58,0
P8881,F822,Qantas,BKK,TPE,On-time,78,Male,High,Business,Economy,Gold,Desk,4.0,5.0,78,0,0,Middle,2489,186,2023-10-02,0,5,0,10,470.08,0
P8883,F1453,Malaysia Airlines,KUL,HKG,On-time,68,Female,Medium,Family,Economy,None,Online,9.6,8.0,77,0,1,Window,2543,190,2023-05-19,0,1,4,5,576.18,60
P8884,F1151,Korean Air,KUL,BKK,Delayed,72,Male,Low,Family,Premium Economy,Platinum,Mobile App,6.9,23.0,102,0,0,Window,1220,91,2024-04-17,0,20,2,4,495.57,40
P8885,F762,Qantas,BKK,TPE,On-time,68,Female,Medium,Leisure,Premium Economy,None,Mobile App,7.4,23.0,82,0,0,Middle,2489,186,2023-08-13,1,0,6,8,406.24,0
P8886,F1909,Singapore Airlines,SYD,SYD,On-time,45,Female,High,Leisure,Economy,None,Airport Kiosk,5.4,5.0,63,0,0,Aisle,0,0,2024-02-14,1,11,2,2,640.31,0
P8887,F1201,Singapore Airlines,ICN,BKK,On-time,72,Female,Medium,Business,Premium Economy,None,Mobile App,6.5,12.0,86,0,1,Window,3668,274,2024-05-08,0,19,2,5,679.38,20
P8888,F1716,Qantas,SYD,SIN,Delayed,72,Female,Medium,Leisure,Business,Silver,Desk,8.1,8.0,68,0,0,Window,6293,472,2025-01-17,0,6,4,1,521.46,20
P8889,F379,Singapore Airlines,SYD,SYD,On-time,54,Female,Low,Emergency,Economy,None,Online,8.0,40.0,81,0,0,Middle,0,0,2024-05-12,0,23,6,5,645.54,0
P8890,F1442,Malaysia Airlines,SYD,SYD,On-time,42,Female,Medium,Emergency,Premium Economy,Silver,Mobile App,6.8,7.0,116,0,0,Aisle,0,0,2024-12-06,0,5,4,12,633.6,40
P8891,F1205,Singapore Airlines,KUL,BKK,On-time,47,Male,Medium,Business,Business,Gold,Mobile App,7.0,6.0,9,0,0,Middle,1220,91,2023-06-13,1,18,1,6,615.67,20
P8892,F682,Malaysia Airlines,NRT,BKK,On-time,70,Female,High,Leisure,Economy,None,Desk,7.0,13.0,54,0,0,Window,4648,348,2023-06-21,1,1,2,6,481.46,20
P8893,F185,Japan Airlines,TPE,ICN,On-time,27,Female,Medium,Family,Premium Economy,None,Mobile App,10.0,15.0,52,0,0,Aisle,1463,109,2023-11-26,0,18,6,11,559.31,20
P8895,F1889,Singapore Airlines,HKG,BKK,On-time,28,Female,Medium,Emergency,Economy,None,Mobile App,6.9,0.0,26,0,0,Aisle,1689,126,2025-04-04,0,3,4,4,514.17,0
P8896,F1657,Singapore Airlines,HKG,BKK,On-time,30,Male,High,Emergency,Economy,None,Airport Kiosk,6.5,30.0,106,0,0,Aisle,1689,126,2024-12-13,0,13,4,12,411.26,20
P8897,F1425,Qantas,NRT,BKK,On-time,75,Male,Low,Family,Economy,Silver,Online,8.7,16.0,54,0,0,Aisle,4648,348,2025-02-21,0,21,4,2,546.86,20
P8898,F50,Malaysia Airlines,SIN,HKG,Cancelled,44,Female,Low,Business,Economy,None,Desk,6.5,9.0,83,1,1,Aisle,2565,192,2023-05-14,0,5,6,5,214.14,0
P8899,F82,Korean Air,TPE,BKK,On-time,18,Female,Low,Emergency,Premium Economy,None,Online,6.7,4.0,97,0,0,Middle,2489,186,2024-06-14,1,18,4,6,515.03,20
P8900,F1621,Singapore Airlines,HKG,BKK,On-time,21,Male,High,Emergency,Business,None,Mobile App,6.5,2.0,1,0,0,Middle,1689,126,2023-12-27,1,9,2,12,516.12,80
P8901,F1236,Singapore Airlines,ICN,BKK,On-time,46,Male,Low,Business,Economy,Silver,Online,5.1,1.0,88,0,0,Window,3668,274,2024-04-13,0,13,5,4,478.62,0
P8902,F285,Japan Airlines,TPE,BKK,On-time,41,Female,Medium,Emergency,Economy,None,Desk,9.1,15.0,11,0,1,Aisle,2489,186,2024-03-31,0,8,6,3,326.68,20
P8903,F526,Korean Air,HKG,PVG,On-time,24,Female,Medium,Emergency,Business,None,Online,8.2,8.0,98,0,0,Aisle,1255,94,2024-12-16,0,8,0,12,483.14,40
P8904,F296,Japan Airlines,NRT,BKK,On-time,60,Male,High,Family,Economy,Gold,Mobile App,4.7,2.0,92,0,0,Aisle,4648,348,2023-09-15,0,21,4,9,608.37,20
P8905,F664,Japan Airlines,KUL,DEL,On-time,56,Male,Medium,Business,Economy,Platinum,Mobile App,8.4,3.0,117,0,0,Middle,3876,290,2023-11-18,0,18,5,11,347.01,40
P8906,F401,Qantas,BKK,HKG,On-time,45,Male,Low,Family,Economy,None,Airport Kiosk,7.6,9.0,21,0,0,Window,1689,126,2023-05-17,0,3,2,5,550.58,20
P8907,F554,Japan Airlines,SIN,BKK,Delayed,59,Male,Medium,Business,Economy,None,Airport Kiosk,5.7,3.0,19,0,0,Aisle,1416,106,2024-06-27,1,3,3,6,454.2,20
P8908,F652,Korean Air,SIN,BKK,On-time,60,Female,Medium,Leisure,Economy,Silver,Desk,8.2,1.0,40,0,0,Window,1416,106,2023-05-13,0,23,5,5,506.04,20
P8909,F1849,Singapore Airlines,NRT,ICN,On-time,65,Male,Medium,Emergency,Economy,Gold,Desk,8.1,16.0,96,0,0,Window,1256,94,2024-05-28,1,9,1,5,567.5,60
P8910,F1334,Malaysia Airlines,NRT,HKG,On-time,38,Female,Low,Leisure,Business,None,Mobile App,9.7,7.0,63,0,0,Window,2962,222,2023-08-20,1,15,6,8,498.56,40
P8911,F1333,Korean Air,BKK,KUL,Delayed,47,Female,Medium,Business,Economy,None,Desk,6.5,14.0,0,0,0,Aisle,1220,91,2023-09-18,0,10,0,9,594.09,0
P8912,F1763,Korean Air,KUL,HKG,On-time,66,Male,Medium,Emergency,Economy,None,Mobile App,6.4,12.0,91,0,1,Window,2543,190,2024-11-26,0,10,1,11,302.14,20
P8913,F135,Qantas,SYD,SIN,On-time,48,Male,High,Business,Economy,Silver,Desk,5.8,9.0,104,0,0,Window,6293,472,2024-12-20,0,16,4,12,493.5,0
P8915,F333,Qantas,TPE,BKK,On-time,20,Male,High,Emergency,Business,Gold,Online,7.7,3.0,54,0,0,Middle,2489,186,2024-05-08,0,3,2,5,213.76,40
P8916,F595,Qantas,HKG,PVG,On-time,50,Male,Low,Emergency,Premium Economy,Silver,Online,8.4,1.0,10,0,0,Aisle,1255,94,2023-08-29,1,17,1,8,597.54,40
P8918,F440,Malaysia Airlines,ICN,HND,Delayed,45,Female,High,Leisure,Business,Silver,Airport Kiosk,7.6,31.0,56,0,1,Middle,1209,90,2025-01-17,0,4,4,1,596.21,40
P8919,F239,Qantas,TPE,ICN,Delayed,27,Female,Low,Family,Economy,None,Mobile App,6.4,3.0,69,1,0,Window,1463,109,2023-05-13,0,10,5,5,349.36,0
P8920,F1124,Qantas,SYD,SIN,On-time,66,Female,Low,Emergency,Economy,Silver,Online,7.7,10.0,32,0,0,Window,6293,472,2024-11-20,0,10,2,11,87.66,0
P8921,F227,Singapore Airlines,BKK,TPE,On-time,58,Female,Medium,Leisure,Premium Economy,Silver,Mobile App,7.6,4.0,115,0,0,Window,2489,186,2024-04-19,0,23,4,4,659.91,20
P8922,F840,Japan Airlines,ICN,HND,On-time,38,Female,Medium,Leisure,Economy,Silver,Online,5.8,0.0,88,0,0,Middle,1209,90,2024-10-28,0,9,0,10,446.1,20
P8923,F1126,Qantas,SIN,KUL,On-time,60,Female,Low,Family,Economy,Silver,Airport Kiosk,8.6,6.0,99,0,1,Middle,297,22,2023-07-23,1,21,6,7,279.96,0
P8925,F1254,Qantas,KUL,BKK,Delayed,31,Male,Medium,Emergency,Business,None,Mobile App,9.5,16.0,84,0,0,Middle,1220,91,2023-06-25,1,15,6,6,632.82,0
P8926,F1241,Singapore Airlines,KUL,TPE,On-time,50,Male,Medium,Leisure,Business,Gold,Airport Kiosk,7.3,5.0,94,0,0,Aisle,3246,243,2023-11-12,1,6,6,11,415.22,40
P8927,F416,Korean Air,ICN,PVG,On-time,59,Female,Low,Emergency,Economy,Silver,Desk,5.5,6.0,90,0,0,Window,822,61,2025-04-09,0,14,2,4,653.85,0
P8928,F105,Singapore Airlines,TPE,BKK,On-time,38,Female,Medium,Leisure,Business,None,Online,5.8,1.0,110,0,0,Window,2489,186,2023-06-24,1,14,5,6,585.04,0
P8929,F578,Qantas,SIN,HKG,On-time,46,Male,Medium,Leisure,Premium Economy,None,Airport Kiosk,7.9,7.0,114,0,0,Middle,2565,192,2024-08-15,1,10,3,8,390.76,0
P8931,F474,Qantas,TPE,BKK,Delayed,21,Female,Medium,Leisure,Economy,Silver,Mobile App,4.9,2.0,117,0,0,Middle,2489,186,2024-11-18,0,22,0,11,333.2,20
P8933,F1176,Japan Airlines,SIN,KUL,Delayed,56,Male,Low,Leisure,First,None,Desk,9.7,4.0,25,0,0,Aisle,297,22,2024-01-04,0,6,3,1,699.46,20
P8934,F716,Korean Air,KUL,HKG,On-time,23,Female,High,Family,Premium Economy,Silver,Online,7.4,3.0,97,0,0,Window,2543,190,2023-08-05,1,1,5,8,619.9,0
P8935,F846,Qantas,BKK,TPE,On-time,46,Female,Medium,Family,Economy,Silver,Airport Kiosk,8.2,17.0,23,1,0,Middle,2489,186,2024-06-04,1,11,1,6,580.56,0
P8937,F569,Japan Airlines,NRT,BKK,On-time,64,Male,Medium,Leisure,Business,Platinum,Desk,7.0,12.0,54,0,0,Window,4648,348,2024-05-01,1,1,2,5,390.58,0
P8938,F1652,Malaysia Airlines,HKG,BKK,Delayed,22,Male,Medium,Family,Economy,None,Airport Kiosk,10.0,3.0,1,0,0,Window,1689,126,2024-07-28,1,23,6,7,750.7,0
P8940,F225,Qantas,NRT,ICN,Delayed,63,Male,Low,Family,Economy,Silver,Airport Kiosk,4.2,11.0,96,0,0,Middle,1256,94,2025-04-04,0,11,4,4,542.84,20
P8941,F1985,Malaysia Airlines,SYD,SIN,On-time,32,Female,Medium,Leisure,Economy,Silver,Desk,8.1,15.0,56,0,1,Middle,6293,472,2024-03-02,0,5,5,3,520.29,0
